,id,address,region,village,takeup_survey,age,agpop,educ,rice_inc,ricearea_2010,disaster_loss,insurance_repay,insurance_buy,disaster_prob,general_trust,male,default,delay,intensive,info_takeup_rate,info_takeup_list,info_none,understanding,day,risk_averse,literacy,educ_good,reveal,disaster_yes
55,1111190,fusheng31,1,fusheng,1,70.0,6.0,0.0,80.0,20.0,,1,0,20.0,1,1.0,1,0.0,0.0,0.0,0.0,1.0,,2.0,0.0,0.0,0.0,1.0,0.0
56,1111191,fusheng31,1,fusheng,0,43.0,5.0,0.0,60.0,5.93,,0,0,30.0,1,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.19999999,0.0,0.0,,0.0
57,1111194,fusheng31,1,fusheng,1,54.0,5.0,1.0,100.0,6.0,20.0,1,0,20.0,1,1.0,1,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0
58,1111196,fusheng31,1,fusheng,0,46.0,4.0,1.0,,6.3,40.0,0,0,50.0,1,1.0,1,1.0,0.0,0.0,1.0,0.0,0.4,6.0,0.0,1.0,0.0,,1.0
59,1111197,fusheng31,1,fusheng,0,41.0,4.0,2.0,60.0,3.8,,1,0,40.0,1,1.0,1,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0
60,1111201,fusheng31,1,fusheng,0,58.0,4.0,0.0,60.0,1.5,,0,0,30.0,1,1.0,1,1.0,1.0,0.0,0.0,1.0,0.6,6.0,0.0,0.0,0.0,,0.0
61,1111202,fusheng31,1,fusheng,1,53.0,10.0,1.0,100.0,8.0,20.0,1,0,20.0,1,1.0,1,0.0,1.0,0.0,0.0,1.0,0.2,2.0,0.0,1.0,0.0,0.0,1.0
62,1111203,fusheng31,1,fusheng,0,49.0,5.0,1.0,90.0,12.0,30.0,0,0,30.0,1,1.0,1,1.0,1.0,0.0,0.0,1.0,1.0,6.0,0.0,1.0,0.0,,1.0
63,1111205,fusheng31,1,fusheng,0,54.0,7.0,1.0,90.0,10.0,40.0,1,0,20.0,1,1.0,1,1.0,1.0,0.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,,1.0
64,1111207,fusheng31,1,fusheng,0,55.0,5.0,1.0,,7.0,60.0,0,0,50.0,1,1.0,1,1.0,0.0,0.0,1.0,0.0,0.6,6.0,0.0,1.0,0.0,,1.0
65,1111208,fusheng31,1,fusheng,0,55.0,6.0,2.0,100.0,4.5,20.0,1,0,40.0,0,1.0,1,0.0,1.0,0.0,0.0,1.0,0.2,2.0,1.0,1.0,1.0,0.0,1.0
66,1111209,fusheng31,1,fusheng,0,73.0,10.0,0.0,100.0,3.0,,0,0,30.0,1,1.0,1,1.0,1.0,0.0,0.0,1.0,0.6,6.0,0.0,0.0,0.0,,0.0
67,1111211,fusheng32,1,fusheng,1,39.0,4.0,2.0,100.0,1.48,40.0,1,0,20.0,1,1.0,1,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0
68,1111212,fusheng32,1,fusheng,0,37.0,4.0,1.0,15.0,1.0,,0,0,30.0,1,1.0,1,1.0,0.0,0.0,1.0,0.0,1.0,6.0,0.0,1.0,0.0,,0.0
69,1111214,fusheng32,1,fusheng,1,37.0,4.0,1.0,,2.4,,1,0,0.0,1,1.0,1,0.0,1.0,0.0,0.0,1.0,,2.0,0.39999998,1.0,0.0,0.0,0.0
70,1111216,fusheng32,1,fusheng,1,43.0,4.0,2.0,70.0,15.0,,0,0,50.0,1,1.0,1,1.0,0.0,1.0,0.0,0.0,0.8,6.0,0.0,1.0,1.0,,
71,1111218,fusheng32,1,fusheng,1,55.0,10.0,1.0,40.0,4.9,20.0,1,0,40.0,1,1.0,1,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,,1.0
72,1111221,fusheng32,1,fusheng,1,61.0,6.0,3.0,30.0,4.0,,0,0,50.0,1,1.0,1,1.0,0.0,1.0,0.0,0.0,0.4,6.0,0.0,1.0,1.0,,0.0
73,1111222,fusheng32,1,fusheng,1,66.0,2.0,1.0,60.0,3.0,50.0,1,0,20.0,0,1.0,1,0.0,0.0,0.0,0.0,1.0,0.6,2.0,1.0,1.0,0.0,1.0,1.0
74,1111223,fusheng32,1,fusheng,1,58.0,5.0,1.0,40.0,3.0,50.0,0,0,30.0,1,0.0,1,1.0,0.0,1.0,0.0,0.0,1.0,6.0,0.0,1.0,0.0,,1.0
75,1111225,fusheng32,1,fusheng,1,63.0,8.0,1.0,,3.4,,1,0,30.0,1,1.0,1,0.0,1.0,0.0,0.0,1.0,0.2,2.0,0.0,1.0,0.0,0.0,
76,1111228,fusheng32,1,fusheng,1,46.0,5.0,2.0,70.0,15.0,,0,0,50.0,1,1.0,1,1.0,1.0,0.0,1.0,0.0,1.0,6.0,0.0,1.0,1.0,,
77,1111229,fusheng32,1,fusheng,0,34.0,5.0,1.0,30.0,2.0,,0,1,0.0,1,1.0,1,1.0,1.0,0.0,0.0,1.0,0.4,6.0,1.0,1.0,0.0,,0.0
78,1111230,fusheng32,1,fusheng,0,68.0,10.0,0.0,40.0,3.8,90.0,0,0,50.0,1,1.0,1,1.0,1.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,,1.0
79,1111232,fusheng32,1,fusheng,1,46.0,3.0,3.0,100.0,15.0,10.0,1,0,0.0,1,1.0,1,0.0,1.0,0.0,0.0,1.0,0.2,2.0,0.0,1.0,1.0,0.0,1.0
80,1111235,fusheng32,1,fusheng,1,46.0,5.0,2.0,90.0,5.0,20.0,0,0,30.0,1,1.0,1,0.0,1.0,0.0,0.0,1.0,0.8,2.0,0.0,1.0,1.0,0.0,1.0
81,1111238,fusheng32,1,fusheng,0,52.0,5.0,1.0,100.0,3.7,,0,0,20.0,0,1.0,1,1.0,1.0,1.0,0.0,0.0,0.6,6.0,0.0,1.0,0.0,,0.0
82,1111239,fusheng32,1,fusheng,1,63.0,3.0,2.0,60.0,10.0,,0,0,50.0,1,1.0,1,1.0,1.0,1.0,0.0,0.0,1.0,6.0,0.0,1.0,1.0,,
83,1111240,fusheng32,1,fusheng,1,68.0,11.0,1.0,30.0,5.0,65.0,0,0,20.0,1,1.0,1,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0
84,1111241,fusheng32,1,fusheng,1,60.0,4.0,0.0,90.0,1.8,20.0,0,0,50.0,0,1.0,1,0.0,1.0,0.0,0.0,1.0,0.8,2.0,0.0,0.0,0.0,1.0,1.0
85,1111242,fusheng32,1,fusheng,0,72.0,10.0,0.0,100.0,0.9,,1,1,10.0,1,1.0,1,1.0,0.0,0.0,0.0,1.0,0.6,6.0,0.0,0.0,0.0,,0.0
86,1111243,fusheng32,1,fusheng,0,66.0,11.0,1.0,60.0,15.0,,0,0,0.0,1,1.0,1,1.0,1.0,0.0,0.0,1.0,0.6,6.0,0.0,1.0,0.0,,0.0
87,1111244,fusheng32,1,fusheng,1,48.0,6.0,1.0,100.0,5.8,30.0,1,0,20.0,1,1.0,1,0.0,0.0,0.0,0.0,1.0,0.8,2.0,0.0,1.0,0.0,0.0,1.0
88,1111245,fusheng32,1,fusheng,0,74.0,4.0,0.0,100.0,24.0,,0,0,10.0,1,1.0,1,1.0,1.0,0.0,0.0,1.0,0.2,6.0,0.39999998,0.0,0.0,,1.0
89,1111246,fusheng32,1,fusheng,0,39.0,5.0,1.0,40.0,1.98,,0,0,40.0,1,1.0,1,1.0,0.0,1.0,0.0,0.0,0.2,6.0,0.39999998,1.0,0.0,,0.0
90,1111249,fusheng32,1,fusheng,1,54.0,3.0,1.0,70.0,7.0,,0,0,50.0,1,1.0,1,1.0,1.0,0.0,0.0,1.0,1.0,6.0,0.0,1.0,0.0,,0.0
91,1111250,fusheng32,1,fusheng,1,57.0,3.0,1.0,100.0,3.3,5.0,1,0,20.0,1,1.0,1,0.0,0.0,0.0,0.0,1.0,0.4,2.0,0.0,1.0,0.0,1.0,1.0
92,1111251,fusheng32,1,fusheng,1,31.0,4.0,2.0,20.0,2.0,,0,0,30.0,1,1.0,1,0.0,1.0,0.0,0.0,1.0,0.8,2.0,0.39999998,1.0,1.0,0.0,0.0
93,1111252,fusheng32,1,fusheng,1,38.0,4.0,1.0,15.0,1.3,,1,1,20.0,1,1.0,1,1.0,0.0,0.0,1.0,0.0,0.6,6.0,0.0,1.0,0.0,,0.0
94,1111253,fusheng32,1,fusheng,1,41.0,4.0,1.0,40.0,1.8,30.0,0,0,50.0,1,1.0,1,0.0,1.0,0.0,0.0,1.0,0.6,2.0,0.0,1.0,0.0,0.0,1.0
95,1111254,fusheng32,1,fusheng,1,69.0,3.0,0.0,,2.0,20.0,1,0,40.0,1,1.0,1,0.0,1.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0
96,1111255,fusheng32,1,fusheng,1,47.0,4.0,1.0,70.0,15.0,,0,0,50.0,1,1.0,1,1.0,0.0,0.0,1.0,0.0,0.8,6.0,0.0,1.0,0.0,,
97,1111257,fusheng32,1,fusheng,0,24.0,6.0,2.0,,1.0,,1,1,20.0,1,1.0,1,1.0,1.0,1.0,0.0,0.0,0.8,6.0,0.8,1.0,1.0,,
98,1111258,fusheng32,1,fusheng,0,60.0,2.0,1.0,30.0,3.0,10.0,0,0,30.0,1,1.0,1,1.0,0.0,0.0,0.0,1.0,0.6,6.0,0.0,1.0,0.0,,1.0
99,1111259,fusheng32,1,fusheng,1,24.0,3.0,4.0,40.0,3.7,,1,1,20.0,0,1.0,1,1.0,1.0,0.0,0.0,1.0,0.6,6.0,0.0,1.0,1.0,,0.0
100,1111260,fusheng32,1,fusheng,1,37.0,4.0,2.0,60.0,1.62,30.0,0,0,30.0,1,1.0,1,0.0,1.0,0.0,0.0,1.0,0.8,2.0,1.0,1.0,1.0,0.0,1.0
101,1111261,fusheng32,1,fusheng,0,40.0,4.0,1.0,20.0,1.9,25.0,1,0,100.0,0,1.0,1,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0
102,1111262,fusheng32,1,fusheng,0,46.0,4.0,1.0,100.0,2.7,,0,0,50.0,1,1.0,1,1.0,0.0,0.0,0.0,1.0,0.4,6.0,1.0,1.0,0.0,,0.0
103,1111263,fusheng32,1,fusheng,1,43.0,4.0,1.0,20.0,2.0,30.0,1,0,20.0,0,1.0,1,1.0,1.0,0.0,1.0,0.0,0.6,6.0,0.0,1.0,0.0,,1.0
104,1111265,fusheng32,1,fusheng,1,57.0,5.0,1.0,35.0,4.7,30.0,0,0,30.0,0,1.0,1,1.0,1.0,0.0,1.0,0.0,0.6,6.0,0.0,1.0,0.0,,1.0
105,1111268,fusheng32,1,fusheng,1,67.0,8.0,2.0,60.0,22.5,30.0,1,0,20.0,1,1.0,1,0.0,1.0,0.0,0.0,1.0,0.6,2.0,1.0,1.0,1.0,0.0,1.0
106,1111269,fusheng32,1,fusheng,1,45.0,9.0,0.0,100.0,20.0,25.0,0,0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,1.0,0.2,2.0,0.8,0.0,0.0,0.0,1.0
107,1111270,fusheng32,1,fusheng,1,45.0,7.0,2.0,90.0,16.0,,0,1,0.0,1,1.0,1,1.0,0.0,0.0,0.0,1.0,0.6,6.0,0.8,1.0,1.0,,1.0
108,1111311,fusheng5,1,fusheng,1,45.0,5.0,1.0,18.0,2.0,,0,0,50.0,0,1.0,0,1.0,1.0,0.0,0.0,1.0,1.0,4.0,0.39999998,1.0,0.0,,0.0
109,1111313,fusheng5,1,fusheng,0,40.0,4.0,1.0,20.0,3.0,,1,1,20.0,1,1.0,0,1.0,1.0,1.0,0.0,0.0,0.6,4.0,1.0,1.0,0.0,,0.0
110,1111314,fusheng5,1,fusheng,0,57.0,5.0,2.0,70.0,1.5,,0,0,30.0,1,1.0,0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.19999999,1.0,1.0,0.0,0.0
111,1111316,fusheng5,1,fusheng,0,41.0,4.0,2.0,20.0,1.5,30.0,1,0,10.0,0,1.0,0,0.0,1.0,0.0,0.0,1.0,0.4,2.0,0.0,1.0,1.0,0.0,1.0
112,1111318,fusheng5,1,fusheng,0,53.0,4.0,1.0,20.0,2.0,20.0,1,1,30.0,1,1.0,0,0.0,0.0,0.0,0.0,1.0,0.2,2.0,0.0,1.0,0.0,0.0,1.0
113,1111321,fusheng5,1,fusheng,1,70.0,6.0,1.0,70.0,12.0,,1,1,40.0,1,1.0,0,1.0,0.0,1.0,0.0,0.0,0.6,4.0,0.6,1.0,0.0,,
114,1111322,fusheng5,1,fusheng,1,42.0,6.0,1.0,70.0,15.0,,0,0,50.0,1,1.0,0,1.0,1.0,0.0,1.0,0.0,1.0,4.0,0.0,1.0,0.0,,
115,1111323,fusheng5,1,fusheng,0,66.0,8.0,0.0,90.0,1.5,20.0,1,0,20.0,0,1.0,0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0
116,1111329,fusheng5,1,fusheng,0,54.0,6.0,1.0,40.0,4.0,5.0,0,0,30.0,1,1.0,0,1.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,1.0,0.0,,1.0
117,1111332,fusheng5,1,fusheng,1,40.0,4.0,3.0,40.0,7.0,80.0,1,0,30.0,0,1.0,0,1.0,0.0,0.0,1.0,0.0,0.6,4.0,0.0,1.0,1.0,,1.0
118,1111333,fusheng5,1,fusheng,1,53.0,5.0,2.0,100.0,30.0,10.0,0,0,50.0,1,1.0,0,1.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,1.0,1.0,,1.0
119,1111334,fusheng5,1,fusheng,0,61.0,6.0,1.0,30.0,1.0,,1,0,20.0,1,1.0,0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0
120,1111340,fusheng5,1,fusheng,0,78.0,5.0,0.0,40.0,5.0,,0,0,50.0,1,1.0,0,0.0,1.0,0.0,0.0,1.0,,2.0,0.4,0.0,0.0,,
121,1111342,fusheng5,1,fusheng,0,33.0,4.0,2.0,80.0,18.0,,1,1,20.0,1,1.0,0,0.0,0.0,0.0,0.0,1.0,,2.0,0.8,1.0,1.0,,
122,1111345,fusheng5,1,fusheng,1,44.0,4.0,0.0,40.0,3.0,50.0,0,0,30.0,1,1.0,0,1.0,0.0,0.0,0.0,1.0,0.4,4.0,0.6,0.0,0.0,,1.0
123,1111347,fusheng5,1,fusheng,0,,4.0,1.0,20.0,2.0,50.0,0,1,70.0,0,1.0,0,0.0,0.0,0.0,0.0,1.0,0.8,2.0,0.0,1.0,0.0,0.0,1.0
124,1111348,fusheng5,1,fusheng,0,35.0,3.0,0.0,70.0,15.0,,0,0,50.0,1,1.0,0,0.0,1.0,0.0,0.0,1.0,,2.0,0.4,0.0,0.0,,
125,1111349,fusheng5,1,fusheng,1,71.0,10.0,1.0,100.0,1.0,,1,1,40.0,1,1.0,0,0.0,1.0,0.0,0.0,1.0,0.6,2.0,1.0,1.0,0.0,0.0,0.0
126,1111355,fusheng5,1,fusheng,1,43.0,3.0,3.0,70.0,15.0,,0,0,50.0,1,1.0,0,1.0,0.0,0.0,0.0,1.0,1.0,4.0,0.2,1.0,1.0,,
127,1111356,fusheng5,1,fusheng,0,40.0,3.0,1.0,40.0,1.0,,0,0,20.0,1,1.0,0,1.0,1.0,0.0,0.0,1.0,0.2,4.0,0.0,1.0,0.0,,0.0
128,1111362,fusheng5,1,fusheng,0,65.0,5.0,0.0,95.0,2.6,15.0,0,0,30.0,1,1.0,0,1.0,1.0,0.0,1.0,0.0,0.2,4.0,0.0,0.0,0.0,,1.0
129,1111363,fusheng5,1,fusheng,0,56.0,5.0,0.0,70.0,12.0,25.0,0,0,20.0,0,1.0,0,0.0,0.0,0.0,0.0,1.0,0.2,2.0,0.39999998,0.0,0.0,0.0,1.0
130,1111364,fusheng5,1,fusheng,0,53.0,6.0,2.0,30.0,4.0,20.0,0,0,50.0,0,1.0,0,1.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,1.0,1.0,,1.0
131,1111369,fusheng5,1,fusheng,0,54.0,10.0,0.0,60.0,5.0,50.0,0,0,70.0,1,1.0,0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,,1.0
132,1111370,fusheng5,1,fusheng,0,51.0,5.0,2.0,70.0,0.7,,0,0,30.0,1,1.0,0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.19999999,1.0,1.0,0.0,0.0
133,1111371,fusheng5,1,fusheng,0,60.0,7.0,0.0,100.0,2.0,20.0,1,0,20.0,1,1.0,0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,,1.0
134,1111372,fusheng5,1,fusheng,0,45.0,5.0,1.0,20.0,4.0,16.0,0,0,30.0,0,1.0,0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,,1.0
135,1111374,fusheng5,1,fusheng,0,45.0,4.0,0.0,60.0,2.0,40.0,1,0,20.0,1,1.0,0,1.0,0.0,0.0,0.0,1.0,0.6,4.0,0.0,0.0,0.0,,1.0
136,1111375,fusheng5,1,fusheng,0,37.0,4.0,1.0,20.0,3.0,20.0,0,0,70.0,1,1.0,0,1.0,1.0,0.0,0.0,1.0,0.6,4.0,0.39999998,1.0,0.0,,1.0
137,1111376,fusheng5,1,fusheng,0,48.0,4.0,1.0,15.0,1.8,,0,0,0.0,0,1.0,0,1.0,0.0,0.0,0.0,1.0,0.6,3.0,0.0,1.0,0.0,,0.0
138,1111378,fusheng5,1,fusheng,0,50.0,5.0,3.0,100.0,27.0,,0,0,50.0,1,0.0,0,1.0,1.0,1.0,0.0,0.0,0.4,4.0,0.39999998,1.0,1.0,,1.0
139,1111379,fusheng5,1,fusheng,0,29.0,5.0,3.0,100.0,17.0,,1,1,20.0,1,1.0,0,1.0,0.0,0.0,1.0,0.0,0.2,4.0,0.39999998,1.0,1.0,,1.0
140,1111380,fusheng67,1,fusheng,0,36.0,4.0,1.0,30.0,8.0,,0,0,30.0,1,1.0,1,1.0,1.0,1.0,0.0,0.0,0.2,4.0,0.0,1.0,0.0,,0.0
141,1111382,fusheng67,1,fusheng,1,44.0,4.0,2.0,100.0,3.0,3.0,0,1,70.0,1,1.0,1,0.0,1.0,0.0,0.0,1.0,0.6,4.0,0.0,1.0,1.0,0.0,1.0
142,1111383,fusheng67,1,fusheng,1,47.0,5.0,2.0,40.0,3.0,30.0,0,1,70.0,1,1.0,1,0.0,1.0,0.0,0.0,1.0,0.8,4.0,0.0,1.0,1.0,0.0,1.0
143,1111384,fusheng67,1,fusheng,1,59.0,4.0,1.0,95.0,3.5,,0,1,10.0,1,1.0,1,1.0,1.0,1.0,0.0,0.0,0.6,4.0,0.39999998,1.0,0.0,,0.0
144,1111385,fusheng67,1,fusheng,1,37.0,4.0,1.0,30.0,2.0,75.0,0,1,50.0,1,1.0,1,0.0,1.0,0.0,0.0,1.0,0.6,2.0,0.0,1.0,0.0,0.0,1.0
145,1111386,fusheng67,1,fusheng,1,43.0,6.0,2.0,15.0,5.6,50.0,1,0,20.0,1,1.0,1,0.0,1.0,0.0,0.0,1.0,0.2,2.0,0.0,1.0,1.0,0.0,1.0
146,1111390,fusheng67,1,fusheng,0,45.0,4.0,1.0,90.0,13.2,10.0,0,0,30.0,0,1.0,1,1.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,1.0,0.0,,1.0
147,1111393,fusheng67,1,fusheng,1,44.0,5.0,1.0,35.0,5.0,,0,1,20.0,0,1.0,1,1.0,1.0,1.0,0.0,0.0,0.6,4.0,0.0,1.0,0.0,,0.0
148,1111394,fusheng67,1,fusheng,1,36.0,4.0,1.0,40.0,1.0,,0,1,0.0,1,0.0,1,0.0,0.0,0.0,0.0,1.0,0.2,2.0,0.0,1.0,0.0,0.0,0.0
149,1111395,fusheng67,1,fusheng,1,70.0,6.0,1.0,60.0,6.0,,1,0,40.0,0,1.0,1,1.0,1.0,0.0,0.0,1.0,0.4,4.0,0.0,1.0,0.0,,0.0
150,1111396,fusheng67,1,fusheng,1,57.0,3.0,1.0,40.0,12.0,30.0,0,0,50.0,1,,1,1.0,0.0,0.0,0.0,1.0,0.2,4.0,0.0,1.0,0.0,,1.0
151,1111397,fusheng67,1,fusheng,1,64.0,11.0,1.0,40.0,6.2,,0,1,20.0,1,1.0,1,0.0,0.0,0.0,0.0,1.0,0.4,2.0,0.0,1.0,0.0,0.0,0.0
152,1111398,fusheng67,1,fusheng,1,43.0,5.0,2.0,30.0,3.0,,0,1,30.0,0,1.0,1,1.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,1.0,1.0,,0.0
153,1111399,fusheng67,1,fusheng,1,41.0,5.0,1.0,20.0,3.0,20.0,0,1,20.0,1,1.0,1,1.0,0.0,1.0,0.0,0.0,0.2,4.0,0.0,1.0,0.0,,1.0
154,1111400,fusheng67,1,fusheng,1,30.0,4.0,0.0,100.0,30.0,,0,0,50.0,1,1.0,1,1.0,0.0,0.0,0.0,1.0,1.0,4.0,0.2,0.0,0.0,,
155,1111401,fusheng67,1,fusheng,1,48.0,4.0,2.0,40.0,10.0,,1,1,0.0,1,1.0,1,0.0,0.0,0.0,0.0,1.0,0.4,2.0,0.0,1.0,1.0,,0.0
156,1111403,fusheng67,1,fusheng,0,37.0,4.0,2.0,70.0,15.0,,0,0,50.0,1,1.0,1,0.0,1.0,0.0,0.0,1.0,,2.0,0.4,1.0,1.0,,
157,1111404,fusheng67,1,fusheng,1,36.0,4.0,1.0,100.0,2.5,5.0,1,0,20.0,1,1.0,1,1.0,1.0,0.0,1.0,0.0,0.2,4.0,0.0,1.0,0.0,,1.0
158,1111405,fusheng67,1,fusheng,1,36.0,4.0,2.0,30.0,3.0,,0,0,30.0,0,1.0,1,1.0,1.0,0.0,0.0,1.0,0.6,4.0,0.39999998,1.0,1.0,,0.0
159,1111406,fusheng67,1,fusheng,1,51.0,8.0,0.0,20.0,5.0,,0,1,20.0,1,1.0,1,1.0,0.0,0.0,0.0,1.0,0.2,4.0,0.0,0.0,0.0,,0.0
160,1111407,fusheng67,1,fusheng,1,58.0,5.0,0.0,100.0,3.7,,1,0,50.0,1,1.0,1,1.0,1.0,0.0,0.0,1.0,0.4,4.0,0.0,0.0,0.0,,0.0
161,1111408,fusheng67,1,fusheng,1,,4.0,2.0,35.0,6.0,,1,0,40.0,0,1.0,1,0.0,1.0,0.0,0.0,1.0,0.6,2.0,0.0,1.0,1.0,,0.0
162,1111410,fusheng67,1,fusheng,0,61.0,5.0,1.0,95.0,5.0,,0,1,30.0,0,1.0,1,1.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,1.0,0.0,,0.0
163,1111411,fusheng67,1,fusheng,1,57.0,7.0,1.0,30.0,6.0,60.0,1,1,20.0,1,1.0,1,1.0,0.0,1.0,0.0,0.0,0.8,4.0,1.0,1.0,0.0,,1.0
164,1111415,fusheng67,1,fusheng,0,35.0,4.0,2.0,80.0,10.0,,0,0,15.0,1,1.0,1,1.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,1.0,1.0,,0.0
165,1111416,fusheng67,1,fusheng,0,60.0,1.0,1.0,60.0,3.0,,1,0,20.0,0,1.0,1,0.0,0.0,0.0,0.0,1.0,0.8,2.0,0.0,1.0,0.0,0.0,0.0
166,1111417,fusheng67,1,fusheng,0,48.0,6.0,2.0,60.0,15.0,,1,0,50.0,0,1.0,1,0.0,1.0,0.0,0.0,1.0,0.8,2.0,1.0,1.0,1.0,1.0,0.0
167,1111418,fusheng67,1,fusheng,1,56.0,3.0,1.0,40.0,2.5,,1,0,40.0,0,1.0,1,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
168,1111419,fusheng67,1,fusheng,0,42.0,4.0,0.0,90.0,3.3,,1,1,50.0,0,1.0,1,1.0,1.0,1.0,0.0,0.0,1.0,4.0,0.6,0.0,0.0,,0.0
169,1111422,fusheng67,1,fusheng,0,60.0,2.0,1.0,50.0,4.0,,0,1,20.0,0,1.0,1,0.0,0.0,0.0,0.0,1.0,0.6,2.0,0.0,1.0,0.0,0.0,0.0
170,1111423,fusheng67,1,fusheng,0,43.0,4.0,2.0,,4.1,,0,0,30.0,0,1.0,1,0.0,0.0,0.0,0.0,1.0,0.2,2.0,0.0,1.0,1.0,0.0,0.0
171,1111424,fusheng67,1,fusheng,1,41.0,5.0,1.0,35.0,5.8,,1,1,20.0,1,1.0,1,1.0,1.0,0.0,0.0,1.0,0.6,4.0,0.0,1.0,0.0,,0.0
172,1111425,fusheng67,1,fusheng,1,54.0,6.0,1.0,60.0,6.0,,0,0,50.0,1,1.0,1,1.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,1.0,0.0,,0.0
173,1111432,fusheng67,1,fusheng,1,40.0,5.0,1.0,40.0,2.0,,1,1,40.0,1,1.0,1,1.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,1.0,0.0,,0.0
174,1111435,fusheng67,1,fusheng,0,39.0,3.0,2.0,90.0,1.0,,0,0,50.0,1,1.0,1,0.0,0.0,0.0,0.0,1.0,0.2,2.0,0.6,1.0,1.0,0.0,0.0
175,1111436,fusheng67,1,fusheng,1,60.0,10.0,0.0,40.0,3.0,,1,0,20.0,0,1.0,1,0.0,0.0,0.0,0.0,1.0,0.2,2.0,0.0,0.0,0.0,0.0,0.0
176,1111442,fusheng67,1,fusheng,0,48.0,4.0,2.0,50.0,6.0,,0,0,20.0,1,1.0,1,1.0,0.0,1.0,0.0,0.0,0.2,4.0,0.0,1.0,1.0,,0.0
177,1111443,fusheng67,1,fusheng,0,61.0,6.0,0.0,100.0,3.0,10.0,1,0,20.0,0,1.0,1,1.0,0.0,0.0,1.0,0.0,0.2,4.0,0.0,0.0,0.0,,1.0
178,1111446,fusheng67,1,fusheng,0,68.0,5.0,0.0,100.0,16.0,,1,0,50.0,0,1.0,1,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
179,1111448,fusheng67,1,fusheng,1,64.0,4.0,1.0,60.0,5.0,,1,1,0.0,1,1.0,1,1.0,1.0,0.0,0.0,1.0,0.6,4.0,0.0,1.0,0.0,,0.0
180,1111452,fusheng67,1,fusheng,1,44.0,3.0,0.0,100.0,2.3,,1,1,50.0,1,0.0,1,0.0,1.0,0.0,0.0,1.0,0.8,2.0,0.39999998,0.0,0.0,0.0,0.0
181,1111453,fusheng67,1,fusheng,1,40.0,6.0,1.0,80.0,27.6,20.0,1,0,30.0,1,0.0,1,0.0,0.0,0.0,0.0,1.0,0.2,2.0,0.0,1.0,0.0,0.0,1.0
182,1111454,fusheng67,1,fusheng,1,20.0,4.0,1.0,90.0,23.0,,0,0,20.0,1,0.0,1,0.0,0.0,0.0,0.0,1.0,0.2,2.0,0.0,1.0,0.0,,0.0
183,1111455,fusheng67,1,fusheng,1,67.0,5.0,2.0,60.0,7.0,50.0,1,0,20.0,0,1.0,1,1.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,1.0,1.0,,1.0
184,1112082,jingang3,1,jingang,1,54.0,2.0,2.0,20.0,2.4,,0,0,50.0,1,1.0,1,1.0,0.0,0.0,0.0,1.0,0.2,20.0,0.39999998,1.0,1.0,,0.0
185,1112084,jingang3,1,jingang,0,73.0,2.0,1.0,100.0,2.3,,1,1,40.0,1,1.0,1,1.0,1.0,0.0,0.0,1.0,0.2,20.0,0.0,1.0,0.0,,0.0
186,1112085,jingang3,1,jingang,1,72.0,10.0,1.0,80.0,12.0,,0,0,50.0,1,1.0,1,0.0,1.0,0.0,0.0,1.0,0.6,20.0,0.0,1.0,0.0,1.0,0.0
